facility_id,facility_name,facility_level,ownership,subregion,longitude,latitude,strengthening_tier,strengthening_reason,priority_score,source_role,linked_spokes,linked_existing_nbs_spokes,linked_collocated_candidate_spokes,median_assigned_distance_km,max_assigned_distance_km,weak_or_long_routes,pct_weak_or_long_routes,route_risk_category,workload_category,hub_priority_flag,cl_binary,hu_binary,nbs_binary,tr_binary,hub_service_score,hub_service_deficit,hub_readiness,missing_specialised_followup_clinic,missing_hydroxyurea,missing_newborn_screening,missing_transfusion,nearby_weak_route_spokes,nearest_weak_route_spoke_distance_km,median_weak_route_spoke_distance_km,weak_route_spoke_names,current_assigned_hubs_for_nearby_spokes,missing_service_count,dominant_service_gap,missing_service_domains,coordinate_valid
HF1868,Alebtong HC IV,HC IV,Government,LANGO,33.23659,2.26365,tier_1_current_hub_strengthening,Current assigned hub has high route risk and partial SCD service readiness,5,current_assigned_hub,18,11,7,31.8,68,18,100,high_route_risk,high_spoke_load,partial_service_hub_with_route_risk,1,1,0,0,2,0.5,partial_hub_score_2,FALSE,FALSE,TRUE,TRUE,NA,NA,NA,NA,NA,2,transfusion_gap,specialised_scd_clinic_followup; specialised_scd_clinic_followup; specialised_scd_clinic_followup; specialised_scd_clinic_followup; specialised_scd_clinic_followup; specialised_scd_clinic_followup; specialised_scd_clinic_followup; specialised_scd_clinic_followup; specialised_scd_clinic_followup; specialised_scd_clinic_followup; specialised_scd_clinic_followup; specialised_scd_clinic_followup; specialised_scd_clinic_followup; specialised_scd_clinic_followup; specialised_scd_clinic_followup; specialised_scd_clinic_followup; specialised_scd_clinic_followup; specialised_scd_clinic_followup; specialised_scd_clinic_followup; specialised_scd_clinic_followup; specialised_scd_clinic_followup; specialised_scd_clinic_followup; specialised_scd_clinic_followup; specialised_scd_clinic_followup; specialised_scd_clinic_followup; specialised_scd_clinic_followup; specialised_scd_clinic_followup; specialised_scd_clinic_followup; specialised_scd_clinic_followup; specialised_scd_clinic_followup; specialised_scd_clinic_followup; specialised_scd_clinic_followup; specialised_scd_clinic_followup; specialised_scd_clinic_followup; specialised_scd_clinic_followup; specialised_scd_clinic_followup; specialised_scd_clinic_followup; specialised_scd_clinic_followup; specialised_scd_clinic_followup; specialised_scd_clinic_followup; specialised_scd_clinic_followup; specialised_scd_clinic_followup; specialised_scd_clinic_followup; specialised_scd_clinic_followup; specialised_scd_clinic_followup; specialised_scd_clinic_followup; specialised_scd_clinic_followup; specialised_scd_clinic_followup; specialised_scd_clinic_followup; specialised_scd_clinic_followup; specialised_scd_clinic_followup; specialised_scd_clinic_followup; specialised_scd_clinic_followup; specialised_scd_clinic_followup; specialised_scd_clinic_followup; specialised_scd_clinic_followup; specialised_scd_clinic_followup; specialised_scd_clinic_followup; specialised_scd_clinic_followup; specialised_scd_clinic_followup; specialised_scd_clinic_followup; specialised_scd_clinic_followup; specialised_scd_clinic_followup; specialised_scd_clinic_followup; specialised_scd_clinic_followup; specialised_scd_clinic_followup; specialised_scd_clinic_followup; specialised_scd_clinic_followup; specialised_scd_clinic_followup; specialised_scd_clinic_followup; specialised_scd_clinic_followup; specialised_scd_clinic_followup; specialised_scd_clinic_followup; specialised_scd_clinic_followup; specialised_scd_clinic_followup; specialised_scd_clinic_followup; specialised_scd_clinic_followup; specialised_scd_clinic_followup; specialised_scd_clinic_followup; specialised_scd_clinic_followup; specialised_scd_clinic_followup; specialised_scd_clinic_followup; specialised_scd_clinic_followup; specialised_scd_clinic_followup; specialised_scd_clinic_followup; specialised_scd_clinic_followup; specialised_scd_clinic_followup; specialised_scd_clinic_followup; specialised_scd_clinic_followup; hydroxyurea; hydroxyurea; hydroxyurea; hydroxyurea; hydroxyurea; hydroxyurea; hydroxyurea; hydroxyurea; hydroxyurea; hydroxyurea; hydroxyurea; hydroxyurea; hydroxyurea; hydroxyurea; hydroxyurea; hydroxyurea; hydroxyurea; hydroxyurea; hydroxyurea; hydroxyurea; hydroxyurea; hydroxyurea; hydroxyurea; hydroxyurea; hydroxyurea; hydroxyurea; hydroxyurea; hydroxyurea; hydroxyurea; hydroxyurea; hydroxyurea; hydroxyurea; hydroxyurea; hydroxyurea; hydroxyurea; hydroxyurea; hydroxyurea; hydroxyurea; hydroxyurea; hydroxyurea; hydroxyurea; hydroxyurea; hydroxyurea; hydroxyurea; hydroxyurea; hydroxyurea; hydroxyurea; hydroxyurea; hydroxyurea; hydroxyurea; hydroxyurea; hydroxyurea; hydroxyurea; hydroxyurea; hydroxyurea; hydroxyurea; hydroxyurea; hydroxyurea; hydroxyurea; hydroxyurea; hydroxyurea; hydroxyurea; hydroxyurea; hydroxyurea; hydroxyurea; hydroxyurea; hydroxyurea; hydroxyurea; hydroxyurea; hydroxyurea; hydroxyurea; hydroxyurea; hydroxyurea; hydroxyurea; hydroxyurea; hydroxyurea; hydroxyurea; hydroxyurea; hydroxyurea; hydroxyurea; hydroxyurea; hydroxyurea; hydroxyurea; hydroxyurea; hydroxyurea; hydroxyurea; hydroxyurea; hydroxyurea; hydroxyurea; hydroxyurea; hydroxyurea; hydroxyurea; hydroxyurea; hydroxyurea; hydroxyurea; hydroxyurea; hydroxyurea; hydroxyurea; hydroxyurea; hydroxyurea; hydroxyurea; hydroxyurea; hydroxyurea; hydroxyurea; hydroxyurea; hydroxyurea; hydroxyurea; hydroxyurea; hydroxyurea; hydroxyurea; hydroxyurea; hydroxyurea; hydroxyurea; hydroxyurea; hydroxyurea; hydroxyurea; hydroxyurea; hydroxyurea; hydroxyurea; hydroxyurea; newborn_screening; newborn_screening; newborn_screening; newborn_screening; newborn_screening; newborn_screening; newborn_screening; newborn_screening; newborn_screening; newborn_screening; newborn_screening; newborn_screening; newborn_screening; newborn_screening; newborn_screening; newborn_screening; newborn_screening; newborn_screening; newborn_screening; newborn_screening; newborn_screening; newborn_screening; newborn_screening; newborn_screening; newborn_screening; newborn_screening; newborn_screening; newborn_screening; newborn_screening; newborn_screening; newborn_screening; newborn_screening; newborn_screening; newborn_screening; newborn_screening; newborn_screening; newborn_screening; newborn_screening; newborn_screening; newborn_screening; newborn_screening; newborn_screening; newborn_screening; newborn_screening; newborn_screening; newborn_screening; newborn_screening; newborn_screening; newborn_screening; newborn_screening; newborn_screening; newborn_screening; newborn_screening; newborn_screening; newborn_screening; newborn_screening; newborn_screening; newborn_screening; newborn_screening; newborn_screening; newborn_screening; newborn_screening; newborn_screening; newborn_screening; newborn_screening; newborn_screening; newborn_screening; newborn_screening; newborn_screening; newborn_screening; newborn_screening; newborn_screening; newborn_screening; newborn_screening; newborn_screening; newborn_screening; newborn_screening; newborn_screening; newborn_screening; newborn_screening; newborn_screening; newborn_screening; newborn_screening; newborn_screening; newborn_screening; newborn_screening; newborn_screening; newborn_screening; newborn_screening; newborn_screening; newborn_screening; newborn_screening; newborn_screening; newborn_screening; newborn_screening; newborn_screening; newborn_screening; newborn_screening; newborn_screening; newborn_screening; newborn_screening; newborn_screening; newborn_screening; newborn_screening; newborn_screening; newborn_screening; newborn_screening; newborn_screening; newborn_screening; newborn_screening; transfusion; transfusion; transfusion; transfusion; transfusion; transfusion; transfusion; transfusion; transfusion; transfusion; transfusion; transfusion; transfusion; transfusion; transfusion; transfusion; transfusion; transfusion; transfusion; transfusion; transfusion; transfusion; transfusion; transfusion; transfusion; transfusion; transfusion; transfusion; transfusion; transfusion; transfusion; transfusion; transfusion; transfusion; transfusion; transfusion; transfusion; transfusion; transfusion; transfusion; transfusion; transfusion; transfusion; transfusion; transfusion; transfusion; transfusion; transfusion; transfusion; transfusion; transfusion; transfusion; transfusion; transfusion; transfusion; transfusion; transfusion; transfusion; transfusion; transfusion; transfusion; transfusion; transfusion; transfusion; transfusion; transfusion; transfusion; transfusion; transfusion; transfusion; transfusion; transfusion; transfusion; transfusion; transfusion; transfusion; transfusion; transfusion; transfusion; transfusion; transfusion; transfusion; transfusion,TRUE
HF2376,Aber Ngo HOSPITAL,General Hospital,Private Not For Profit,LANGO,32.34108,2.12815,tier_1_current_hub_strengthening,Current assigned hub has high route risk and partial SCD service readiness,5,current_assigned_hub,5,2,3,35.1,61.5,5,100,high_route_risk,moderate_spoke_load,partial_service_hub_with_route_risk,1,0,0,1,2,0.5,partial_hub_score_2,FALSE,TRUE,TRUE,FALSE,NA,NA,NA,NA,NA,2,hydroxyurea_gap,specialised_scd_clinic_followup; specialised_scd_clinic_followup; specialised_scd_clinic_followup; specialised_scd_clinic_followup; specialised_scd_clinic_followup; specialised_scd_clinic_followup; specialised_scd_clinic_followup; specialised_scd_clinic_followup; specialised_scd_clinic_followup; specialised_scd_clinic_followup; specialised_scd_clinic_followup; specialised_scd_clinic_followup; specialised_scd_clinic_followup; specialised_scd_clinic_followup; specialised_scd_clinic_followup; specialised_scd_clinic_followup; specialised_scd_clinic_followup; specialised_scd_clinic_followup; specialised_scd_clinic_followup; specialised_scd_clinic_followup; specialised_scd_clinic_followup; specialised_scd_clinic_followup; specialised_scd_clinic_followup; specialised_scd_clinic_followup; specialised_scd_clinic_followup; specialised_scd_clinic_followup; specialised_scd_clinic_followup; specialised_scd_clinic_followup; specialised_scd_clinic_followup; specialised_scd_clinic_followup; specialised_scd_clinic_followup; specialised_scd_clinic_followup; specialised_scd_clinic_followup; specialised_scd_clinic_followup; specialised_scd_clinic_followup; specialised_scd_clinic_followup; specialised_scd_clinic_followup; specialised_scd_clinic_followup; specialised_scd_clinic_followup; specialised_scd_clinic_followup; specialised_scd_clinic_followup; specialised_scd_clinic_followup; specialised_scd_clinic_followup; specialised_scd_clinic_followup; specialised_scd_clinic_followup; specialised_scd_clinic_followup; specialised_scd_clinic_followup; specialised_scd_clinic_followup; specialised_scd_clinic_followup; specialised_scd_clinic_followup; specialised_scd_clinic_followup; specialised_scd_clinic_followup; specialised_scd_clinic_followup; specialised_scd_clinic_followup; specialised_scd_clinic_followup; specialised_scd_clinic_followup; specialised_scd_clinic_followup; specialised_scd_clinic_followup; specialised_scd_clinic_followup; specialised_scd_clinic_followup; specialised_scd_clinic_followup; specialised_scd_clinic_followup; specialised_scd_clinic_followup; specialised_scd_clinic_followup; specialised_scd_clinic_followup; specialised_scd_clinic_followup; specialised_scd_clinic_followup; specialised_scd_clinic_followup; specialised_scd_clinic_followup; specialised_scd_clinic_followup; specialised_scd_clinic_followup; specialised_scd_clinic_followup; specialised_scd_clinic_followup; specialised_scd_clinic_followup; specialised_scd_clinic_followup; specialised_scd_clinic_followup; specialised_scd_clinic_followup; specialised_scd_clinic_followup; specialised_scd_clinic_followup; specialised_scd_clinic_followup; specialised_scd_clinic_followup; specialised_scd_clinic_followup; specialised_scd_clinic_followup; specialised_scd_clinic_followup; specialised_scd_clinic_followup; specialised_scd_clinic_followup; specialised_scd_clinic_followup; specialised_scd_clinic_followup; specialised_scd_clinic_followup; hydroxyurea; hydroxyurea; hydroxyurea; hydroxyurea; hydroxyurea; hydroxyurea; hydroxyurea; hydroxyurea; hydroxyurea; hydroxyurea; hydroxyurea; hydroxyurea; hydroxyurea; hydroxyurea; hydroxyurea; hydroxyurea; hydroxyurea; hydroxyurea; hydroxyurea; hydroxyurea; hydroxyurea; hydroxyurea; hydroxyurea; hydroxyurea; hydroxyurea; hydroxyurea; hydroxyurea; hydroxyurea; hydroxyurea; hydroxyurea; hydroxyurea; hydroxyurea; hydroxyurea; hydroxyurea; hydroxyurea; hydroxyurea; hydroxyurea; hydroxyurea; hydroxyurea; hydroxyurea; hydroxyurea; hydroxyurea; hydroxyurea; hydroxyurea; hydroxyurea; hydroxyurea; hydroxyurea; hydroxyurea; hydroxyurea; hydroxyurea; hydroxyurea; hydroxyurea; hydroxyurea; hydroxyurea; hydroxyurea; hydroxyurea; hydroxyurea; hydroxyurea; hydroxyurea; hydroxyurea; hydroxyurea; hydroxyurea; hydroxyurea; hydroxyurea; hydroxyurea; hydroxyurea; hydroxyurea; hydroxyurea; hydroxyurea; hydroxyurea; hydroxyurea; hydroxyurea; hydroxyurea; hydroxyurea; hydroxyurea; hydroxyurea; hydroxyurea; hydroxyurea; hydroxyurea; hydroxyurea; hydroxyurea; hydroxyurea; hydroxyurea; hydroxyurea; hydroxyurea; hydroxyurea; hydroxyurea; hydroxyurea; hydroxyurea; hydroxyurea; hydroxyurea; hydroxyurea; hydroxyurea; hydroxyurea; hydroxyurea; hydroxyurea; hydroxyurea; hydroxyurea; hydroxyurea; hydroxyurea; hydroxyurea; hydroxyurea; hydroxyurea; hydroxyurea; hydroxyurea; hydroxyurea; hydroxyurea; hydroxyurea; hydroxyurea; hydroxyurea; hydroxyurea; hydroxyurea; hydroxyurea; hydroxyurea; hydroxyurea; hydroxyurea; hydroxyurea; hydroxyurea; hydroxyurea; hydroxyurea; newborn_screening; newborn_screening; newborn_screening; newborn_screening; newborn_screening; newborn_screening; newborn_screening; newborn_screening; newborn_screening; newborn_screening; newborn_screening; newborn_screening; newborn_screening; newborn_screening; newborn_screening; newborn_screening; newborn_screening; newborn_screening; newborn_screening; newborn_screening; newborn_screening; newborn_screening; newborn_screening; newborn_screening; newborn_screening; newborn_screening; newborn_screening; newborn_screening; newborn_screening; newborn_screening; newborn_screening; newborn_screening; newborn_screening; newborn_screening; newborn_screening; newborn_screening; newborn_screening; newborn_screening; newborn_screening; newborn_screening; newborn_screening; newborn_screening; newborn_screening; newborn_screening; newborn_screening; newborn_screening; newborn_screening; newborn_screening; newborn_screening; newborn_screening; newborn_screening; newborn_screening; newborn_screening; newborn_screening; newborn_screening; newborn_screening; newborn_screening; newborn_screening; newborn_screening; newborn_screening; newborn_screening; newborn_screening; newborn_screening; newborn_screening; newborn_screening; newborn_screening; newborn_screening; newborn_screening; newborn_screening; newborn_screening; newborn_screening; newborn_screening; newborn_screening; newborn_screening; newborn_screening; newborn_screening; newborn_screening; newborn_screening; newborn_screening; newborn_screening; newborn_screening; newborn_screening; newborn_screening; newborn_screening; newborn_screening; newborn_screening; newborn_screening; newborn_screening; newborn_screening; newborn_screening; newborn_screening; newborn_screening; newborn_screening; newborn_screening; newborn_screening; newborn_screening; newborn_screening; newborn_screening; newborn_screening; newborn_screening; newborn_screening; newborn_screening; newborn_screening; newborn_screening; newborn_screening; newborn_screening; newborn_screening; newborn_screening; newborn_screening; newborn_screening; transfusion; transfusion; transfusion; transfusion; transfusion; transfusion; transfusion; transfusion; transfusion; transfusion; transfusion; transfusion; transfusion; transfusion; transfusion; transfusion; transfusion; transfusion; transfusion; transfusion; transfusion; transfusion; transfusion; transfusion; transfusion; transfusion; transfusion; transfusion; transfusion; transfusion; transfusion; transfusion; transfusion; transfusion; transfusion; transfusion; transfusion; transfusion; transfusion; transfusion; transfusion; transfusion; transfusion; transfusion; transfusion; transfusion; transfusion; transfusion; transfusion; transfusion; transfusion; transfusion; transfusion; transfusion; transfusion; transfusion; transfusion; transfusion; transfusion; transfusion; transfusion; transfusion; transfusion; transfusion; transfusion; transfusion; transfusion; transfusion; transfusion; transfusion; transfusion; transfusion; transfusion; transfusion; transfusion; transfusion; transfusion; transfusion; transfusion; transfusion; transfusion; transfusion; transfusion,TRUE
HF2019,Dokolo HC IV,HC IV,Government,LANGO,33.17266,1.919833,tier_1_current_hub_strengthening,Current assigned hub has high route risk and partial SCD service readiness,5,current_assigned_hub,5,5,0,18,28.2,5,100,high_route_risk,moderate_spoke_load,partial_service_hub_with_route_risk,1,1,0,0,2,0.5,partial_hub_score_2,FALSE,FALSE,TRUE,TRUE,NA,NA,NA,NA,NA,2,transfusion_gap,specialised_scd_clinic_followup; specialised_scd_clinic_followup; specialised_scd_clinic_followup; specialised_scd_clinic_followup; specialised_scd_clinic_followup; specialised_scd_clinic_followup; specialised_scd_clinic_followup; specialised_scd_clinic_followup; specialised_scd_clinic_followup; specialised_scd_clinic_followup; specialised_scd_clinic_followup; specialised_scd_clinic_followup; specialised_scd_clinic_followup; specialised_scd_clinic_followup; specialised_scd_clinic_followup; specialised_scd_clinic_followup; specialised_scd_clinic_followup; specialised_scd_clinic_followup; specialised_scd_clinic_followup; specialised_scd_clinic_followup; specialised_scd_clinic_followup; specialised_scd_clinic_followup; specialised_scd_clinic_followup; specialised_scd_clinic_followup; specialised_scd_clinic_followup; specialised_scd_clinic_followup; specialised_scd_clinic_followup; specialised_scd_clinic_followup; specialised_scd_clinic_followup; specialised_scd_clinic_followup; specialised_scd_clinic_followup; specialised_scd_clinic_followup; specialised_scd_clinic_followup; specialised_scd_clinic_followup; specialised_scd_clinic_followup; specialised_scd_clinic_followup; specialised_scd_clinic_followup; specialised_scd_clinic_followup; specialised_scd_clinic_followup; specialised_scd_clinic_followup; specialised_scd_clinic_followup; specialised_scd_clinic_followup; specialised_scd_clinic_followup; specialised_scd_clinic_followup; specialised_scd_clinic_followup; specialised_scd_clinic_followup; specialised_scd_clinic_followup; specialised_scd_clinic_followup; specialised_scd_clinic_followup; specialised_scd_clinic_followup; specialised_scd_clinic_followup; specialised_scd_clinic_followup; specialised_scd_clinic_followup; specialised_scd_clinic_followup; specialised_scd_clinic_followup; specialised_scd_clinic_followup; specialised_scd_clinic_followup; specialised_scd_clinic_followup; specialised_scd_clinic_followup; specialised_scd_clinic_followup; specialised_scd_clinic_followup; specialised_scd_clinic_followup; specialised_scd_clinic_followup; specialised_scd_clinic_followup; specialised_scd_clinic_followup; specialised_scd_clinic_followup; specialised_scd_clinic_followup; specialised_scd_clinic_followup; specialised_scd_clinic_followup; specialised_scd_clinic_followup; specialised_scd_clinic_followup; specialised_scd_clinic_followup; specialised_scd_clinic_followup; specialised_scd_clinic_followup; specialised_scd_clinic_followup; specialised_scd_clinic_followup; specialised_scd_clinic_followup; specialised_scd_clinic_followup; specialised_scd_clinic_followup; specialised_scd_clinic_followup; specialised_scd_clinic_followup; specialised_scd_clinic_followup; specialised_scd_clinic_followup; specialised_scd_clinic_followup; specialised_scd_clinic_followup; specialised_scd_clinic_followup; specialised_scd_clinic_followup; specialised_scd_clinic_followup; specialised_scd_clinic_followup; hydroxyurea; hydroxyurea; hydroxyurea; hydroxyurea; hydroxyurea; hydroxyurea; hydroxyurea; hydroxyurea; hydroxyurea; hydroxyurea; hydroxyurea; hydroxyurea; hydroxyurea; hydroxyurea; hydroxyurea; hydroxyurea; hydroxyurea; hydroxyurea; hydroxyurea; hydroxyurea; hydroxyurea; hydroxyurea; hydroxyurea; hydroxyurea; hydroxyurea; hydroxyurea; hydroxyurea; hydroxyurea; hydroxyurea; hydroxyurea; hydroxyurea; hydroxyurea; hydroxyurea; hydroxyurea; hydroxyurea; hydroxyurea; hydroxyurea; hydroxyurea; hydroxyurea; hydroxyurea; hydroxyurea; hydroxyurea; hydroxyurea; hydroxyurea; hydroxyurea; hydroxyurea; hydroxyurea; hydroxyurea; hydroxyurea; hydroxyurea; hydroxyurea; hydroxyurea; hydroxyurea; hydroxyurea; hydroxyurea; hydroxyurea; hydroxyurea; hydroxyurea; hydroxyurea; hydroxyurea; hydroxyurea; hydroxyurea; hydroxyurea; hydroxyurea; hydroxyurea; hydroxyurea; hydroxyurea; hydroxyurea; hydroxyurea; hydroxyurea; hydroxyurea; hydroxyurea; hydroxyurea; hydroxyurea; hydroxyurea; hydroxyurea; hydroxyurea; hydroxyurea; hydroxyurea; hydroxyurea; hydroxyurea; hydroxyurea; hydroxyurea; hydroxyurea; hydroxyurea; hydroxyurea; hydroxyurea; hydroxyurea; hydroxyurea; hydroxyurea; hydroxyurea; hydroxyurea; hydroxyurea; hydroxyurea; hydroxyurea; hydroxyurea; hydroxyurea; hydroxyurea; hydroxyurea; hydroxyurea; hydroxyurea; hydroxyurea; hydroxyurea; hydroxyurea; hydroxyurea; hydroxyurea; hydroxyurea; hydroxyurea; hydroxyurea; hydroxyurea; hydroxyurea; hydroxyurea; hydroxyurea; hydroxyurea; hydroxyurea; hydroxyurea; hydroxyurea; hydroxyurea; hydroxyurea; hydroxyurea; newborn_screening; newborn_screening; newborn_screening; newborn_screening; newborn_screening; newborn_screening; newborn_screening; newborn_screening; newborn_screening; newborn_screening; newborn_screening; newborn_screening; newborn_screening; newborn_screening; newborn_screening; newborn_screening; newborn_screening; newborn_screening; newborn_screening; newborn_screening; newborn_screening; newborn_screening; newborn_screening; newborn_screening; newborn_screening; newborn_screening; newborn_screening; newborn_screening; newborn_screening; newborn_screening; newborn_screening; newborn_screening; newborn_screening; newborn_screening; newborn_screening; newborn_screening; newborn_screening; newborn_screening; newborn_screening; newborn_screening; newborn_screening; newborn_screening; newborn_screening; newborn_screening; newborn_screening; newborn_screening; newborn_screening; newborn_screening; newborn_screening; newborn_screening; newborn_screening; newborn_screening; newborn_screening; newborn_screening; newborn_screening; newborn_screening; newborn_screening; newborn_screening; newborn_screening; newborn_screening; newborn_screening; newborn_screening; newborn_screening; newborn_screening; newborn_screening; newborn_screening; newborn_screening; newborn_screening; newborn_screening; newborn_screening; newborn_screening; newborn_screening; newborn_screening; newborn_screening; newborn_screening; newborn_screening; newborn_screening; newborn_screening; newborn_screening; newborn_screening; newborn_screening; newborn_screening; newborn_screening; newborn_screening; newborn_screening; newborn_screening; newborn_screening; newborn_screening; newborn_screening; newborn_screening; newborn_screening; newborn_screening; newborn_screening; newborn_screening; newborn_screening; newborn_screening; newborn_screening; newborn_screening; newborn_screening; newborn_screening; newborn_screening; newborn_screening; newborn_screening; newborn_screening; newborn_screening; newborn_screening; newborn_screening; newborn_screening; newborn_screening; newborn_screening; transfusion; transfusion; transfusion; transfusion; transfusion; transfusion; transfusion; transfusion; transfusion; transfusion; transfusion; transfusion; transfusion; transfusion; transfusion; transfusion; transfusion; transfusion; transfusion; transfusion; transfusion; transfusion; transfusion; transfusion; transfusion; transfusion; transfusion; transfusion; transfusion; transfusion; transfusion; transfusion; transfusion; transfusion; transfusion; transfusion; transfusion; transfusion; transfusion; transfusion; transfusion; transfusion; transfusion; transfusion; transfusion; transfusion; transfusion; transfusion; transfusion; transfusion; transfusion; transfusion; transfusion; transfusion; transfusion; transfusion; transfusion; transfusion; transfusion; transfusion; transfusion; transfusion; transfusion; transfusion; transfusion; transfusion; transfusion; transfusion; transfusion; transfusion; transfusion; transfusion; transfusion; transfusion; transfusion; transfusion; transfusion; transfusion; transfusion; transfusion; transfusion; transfusion; transfusion,TRUE
